Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1709731416619,17.07291,001,2.299402,เกาะล้าน,False
1709731431285,30.5905,question_108,3.376249,bag1,False
1709731439466,39.86405,chat-01,2.285347,go to ID : web-1,False
1709731445973,47.14995,web-1,1.495216,ออกจากเว็บ,False
1709731457764,56.43743,chat-01,4.00877,go to ID : group-1,False
1709731458896,60.4462,Group-1,1.134766,กดเพื่อโพสต์,False
1709731460100,61.58096,Group-1,1.202972,ตามหากระเป๋ารุ่นนี้ค่ะ ราคาบวกเพิ่มจากราคาจริงที่ official ขายได้ค่ะ,False
1709731505211,79.65852,oldchat,28.23755,เล่นแชทแฟน,False
1709731509650,110.0674,001,2.265999,ชวนมางานวันเกิดแม่,False
1709731558322,0,group-2,160.7259,ดูเพจร้านที่1,False
1709731565279,165.7267,group-2,1.779068,แชทกับร้านที่1,False
1709731572724,167.7255,001,7.401474,bag1,False
1709731588475,0,group-2,189.4324,ดูเพจร้านที่2,False
1709731676496,194.4359,group-2,82.90251,แชทกับร้านที่2,False
1709731678121,277.4677,001,1.609009,bag1,False
1709731687456,286.9497,chat-03,1.463837,เปิดแชททั้งหมด,False
1709731689032,288.4136,chat-04,1.576263,เปิดแชทchat-04,False
1709731729163,328.3209,bank-1,1.79892,เปิดธนาคาร,False
1709731733585,333.1201,bank-1,1.421478,กดโอนเงิน,False
1709731832453,337.5435,bank-1,95.78922,ไม่โอนเงิน,True
1709731853887,453.2119,chat-04,1.633087,เปิดแชททั้งหมด,False
1709731855014,454.845,chat-02,1.126465,เปิดแชทchat-02,False
1709731863096,462.0607,chat-02,1.992676,เปิดแชททั้งหมด,False
1709731864723,464.0534,chat-03,1.626801,เปิดแชทchat-03,False
1709731885683,476.8727,select-bag2,9.759186,Select BagShop,True
1709731891041,488.6664,001,3.330719,ดูคอมเม้นท์ ในเพจ ,False
1709731894554,495.4965,page-1-A,0.004333496,กลับแชท,False
1709731909112,508.8938,bank-2,1.175995,เปิดธนาคาร,False
1709731920760,513.0721,bank-2,8.136414,กลับแชท,False
1709731923093,521.2086,001,2.620239,prawnthai6-1,False
1709731936356,534.2959,chat-02,2.799988,เปิดแชททั้งหมด,False
1709731937872,537.0959,chat-01,1.515747,เปิดแชทchat-01,False
1709731970067,553.5032,chat-01,7.105225,go to ID : group-4,False
1709731975200,565.6119,group-3,0.0166626,แชทกับร้านปลอม,False
1709731980291,568.614,001,2.217773,bag9,False
1709731993865,573.3012,001,11.10541,ดูโพสต์อีกครั้ง,False
1709732002257,589.4084,group-fake,3.391846,กลับแชท,False
1709732010228,594.8072,001,5.962646,ซื้อสินค้า,True
1709732020039,609.0511,bank-4,1.531372,เปิดธนาคาร,False
1709732037426,613.5829,bank-4,14.11255,กลับแชท,False
1709732038621,627.6954,001,1.464417,prawnthai7,False
1709732049356,635.1648,chat-05,4.735229,เปิดแชททั้งหมด,False
1709732054701,639.9,chat-02,5.34436,เปิดแชทchat-02,False
1709732067766,653.775,chat-02,4.533936,เปิดแชททั้งหมด,False
1709732068922,658.309,chat-01,1.156738,เปิดแชทchat-01,False
1709732073153,661.7305,001,1.964111,BAGSHOP ร้านนี้ส่งไว มาก,False
1709732108250,685.6782,chat-01,13.11511,เปิดแชททั้งหมด,False
1709732109904,698.7933,chat-05,1.653687,เปิดแชทchat-05,False
1709732185375,710.4537,chat-05,65.4624,เปิดแชททั้งหมด,False
1709732186337,775.9161,chat-01,0.9644775,เปิดแชทchat-01,False
1709732198840,785.1652,chat-01,4.218872,เปิดแชททั้งหมด,False
1709732200714,789.3841,chat-04,1.873352,เปิดแชทchat-04,False
1709732456906,822.5213,chat-04,7.445251,เปิดแชททั้งหมด,False
1709732458173,829.9666,chat-01,1.267639,เปิดแชทchat-01,False
1709732483679,850.6171,chat-01,6.120178,go to ID : page-2,False
1709732485953,856.7373,page-2,2.276245,ดูคอมเม้น,False
1709732493912,859.0135,page-2,7.959595,ดูคอมเม้น,False
1709732495440,866.9731,page-2,1.526428,ปิด popup ข้อมูล,False
1709732497057,868.4996,page-2,1.618286,กดลิ้งค์จริง,True
1709732594440,868.4996,page-2,21.84497,ดูคอมเม้น,False
1709732595354,890.3445,page-2,0.9136353,ปิด popup ข้อมูล,False
1709732596342,891.2582,page-2,0.987793,ดูคอมเม้น,False
1709732597440,892.246,page-2,1.098633,ปิด popup ข้อมูล,False
1709732598461,893.3446,page-2,1.02063,ดูคอมเม้น,False
1709732599799,894.3652,page-2,1.33844,ปิด popup ข้อมูล,False
1709732600858,895.7037,page-2,1.058472,ดูคอมเม้น,False
1709732603009,896.7621,page-2,2.151245,ปิด popup ข้อมูล,False
1709732606124,898.9134,page-2,3.113647,ดูคอมเม้น,False
1709732608039,902.027,page-2,1.916443,ปิด popup ข้อมูล,False
1709732614139,903.9435,page-2,6.099487,กดลิ้งค์จริง,True
